url,desktop_response_time,mobile_response_time,desktop_http_status,mobile_http_status,desktop_title,mobile_title,desktop_description,mobile_description,is_mobile_friendly,title_similarity,description_similarity,response_time_difference
https://twitter.com/intent/tweet?text=It's%20time%20for%20teens%20to%20open%20shop%20on%20Instagram!%20%F0%9F%9B%8D%EF%B8%8F&url=https://fampay.in/blog/how-can-teens-open-shops-on-instagram/,1.0307180881500244,1.06722092628479,200,200,,,,,True,0.0,0.0,0.036502838134765625
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/genz-commits-to-fight-covid-19/,0.5812644958496094,0.9265286922454834,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.345264196395874
https://twitter.com/intent/tweet?text=GenZs%20commit%20to%20fight%20Covid-19%20%F0%9F%8E%AF&url=https://fampay.in/blog/genz-commits-to-fight-covid-19/,1.1828653812408447,1.2597169876098633,200,200,,,,,True,0.0,0.0,0.07685160636901855
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/life-of-an-intern-is-love/,0.594174861907959,0.955801010131836,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.36162614822387706
https://twitter.com/intent/tweet?text=Life%20of%20an%20Intern%20is%20Love%20%F0%9F%98%8D&url=https://fampay.in/blog/life-of-an-intern-is-love/,1.0607337951660156,1.081753492355347,200,200,,,,,True,0.0,0.0,0.021019697189331277
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/12-queer-led-small-businesses-you-need-to-support-this-pride-month/,0.3110089302062988,0.9775254726409912,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.6665165424346924
https://twitter.com/intent/tweet?text=12%20Queer-led%20Small%20Businesses%20You%20Need%20To%20Support%20This%20Pride%20Month%F0%9F%8C%88&url=https://fampay.in/blog/12-queer-led-small-businesses-you-need-to-support-this-pride-month/,1.0547871589660645,1.2350621223449707,200,200,,,,,True,0.0,0.0,0.18027496337890625
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/famstars-we-stress-less-and-accomplish-more/,0.3744635581970215,0.9187242984771729,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.5442607402801514
https://twitter.com/intent/tweet?text=We%20stress%20less%20and%20accomplish%20more%3A%20A%20guide%20on%20how%20we%20get%20things%20done%20at%20FamPay!%20%F0%9F%99%8C&url=https://fampay.in/blog/famstars-we-stress-less-and-accomplish-more/,1.202465534210205,1.29362154006958,200,200,,,,,True,0.0,0.0,0.091156005859375
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/3-financial-lessons-from-nature-itself/,0.351015567779541,0.9405460357666016,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False,0.22857142857142856,0.0,0.5895304679870605
https://twitter.com/intent/tweet?text=3%20Financial%20Lessons%20from%20Nature%3A%20An%20Earth%20Day%20special%20%F0%9F%8C%8D&url=https://fampay.in/blog/3-financial-lessons-from-nature-itself/,1.2083704471588137,1.173335313796997,200,200,,,,,True,0.0,0.0,0.03503513336181663
